epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
121,2379.69,1.65407,2.88161,1.06027,1.33416,0,0.39282,0.36822,0.32789,0.12286,0.37847,0.35659,0.30567,0.09537,2.25697,3.92609,1.60614,1.76603,0,0.000812,0.000812,0.000812
122,2395.62,1.67634,2.96955,1.06435,1.32925,0,0.39864,0.38372,0.33438,0.1196,0.36121,0.34109,0.30005,0.09537,2.22114,3.82459,1.6235,1.71108,0,0.0008021,0.0008021,0.0008021
123,2425.56,1.68495,3.00684,1.09013,1.33547,0,0.42442,0.3876,0.36899,0.1345,0.40054,0.35659,0.3335,0.11061,2.21037,3.82663,1.53942,1.7081,0,0.0007922,0.0007922,0.0007922
124,2448.39,1.65313,2.89494,1.05977,1.32237,0,0.41293,0.37597,0.34251,0.13136,0.42039,0.31783,0.31067,0.10337,2.22735,3.85111,1.54438,1.73805,0,0.0007823,0.0007823,0.0007823
125,2523.28,1.67277,2.91833,1.02447,1.32277,0,0.40289,0.34109,0.31999,0.12077,0.35253,0.29845,0.28601,0.09447,2.25263,3.86725,1.64069,1.74751,0,0.0007724,0.0007724,0.0007724
126,2538.19,1.6827,2.95978,1.06998,1.34527,0,0.36982,0.34109,0.28671,0.11357,0.33755,0.31783,0.26044,0.08389,2.25536,3.88679,1.66701,1.78661,0,0.0007625,0.0007625,0.0007625
127,2553.98,1.69831,2.9492,1.05385,1.34142,0,0.38436,0.36434,0.31443,0.1183,0.35948,0.32171,0.28397,0.09061,2.24555,3.85297,1.60012,1.74187,0,0.0007526,0.0007526,0.0007526
128,2569.2,1.71424,3.01062,1.08795,1.33019,0,0.37419,0.37209,0.3393,0.12344,0.38444,0.32946,0.3028,0.09934,2.24864,3.79786,1.57747,1.69702,0,0.0007427,0.0007427,0.0007427
129,2585.95,1.68244,2.9951,1.0661,1.3467,0,0.41923,0.36093,0.33226,0.12137,0.38771,0.33379,0.3069,0.09733,2.2771,3.82663,1.57765,1.7156,0,0.0007328,0.0007328,0.0007328
130,2601.11,1.65851,2.92619,1.34108,1.32428,0,0.35913,0.39147,0.31536,0.12173,0.35212,0.37984,0.29722,0.09387,2.25767,3.85811,1.62097,1.7396,0,0.0007229,0.0007229,0.0007229
131,2616.91,1.63529,2.88801,1.02786,1.31738,0,0.3353,0.40698,0.30476,0.11709,0.29379,0.35659,0.26713,0.08411,2.27058,3.9388,1.63967,1.76854,0,0.000713,0.000713,0.000713
132,2631.6,1.66438,2.89142,1.04368,1.30998,0,0.34277,0.36822,0.29456,0.11027,0.30759,0.33333,0.26221,0.07878,2.31859,3.98974,1.64917,1.77078,0,0.0007031,0.0007031,0.0007031
133,2663.47,1.62565,2.8187,0.99791,1.27953,0,0.37723,0.39147,0.313,0.11336,0.30528,0.39147,0.27985,0.08331,2.29235,3.92514,1.61449,1.76952,0,0.0006932,0.0006932,0.0006932
134,2679.01,1.69813,2.9503,1.05363,1.32921,0,0.42784,0.4031,0.33461,0.11583,0.32636,0.37209,0.27151,0.08577,2.28221,3.85313,1.65601,1.72748,0,0.0006833,0.0006833,0.0006833
135,2693.78,1.67884,2.91419,1.02712,1.30308,0,0.41449,0.38963,0.33314,0.11543,0.32598,0.35271,0.26645,0.08273,2.26188,3.81573,1.63038,1.70418,0,0.0006734,0.0006734,0.0006734
136,2725.81,1.66244,2.90477,1.06094,1.343,0,0.39087,0.36434,0.32402,0.11926,0.36589,0.31783,0.28327,0.09299,2.28091,3.916,1.66229,1.72638,0,0.0006635,0.0006635,0.0006635
137,2741.82,1.66718,2.91474,1.01394,1.309,0,0.3774,0.39147,0.31899,0.11734,0.35695,0.36047,0.28816,0.09179,2.26213,3.90213,1.67185,1.7266,0,0.0006536,0.0006536,0.0006536
138,2757.69,1.62341,2.86142,1.00078,1.30897,0,0.31218,0.39922,0.27796,0.10863,0.32057,0.34929,0.26759,0.08423,2.2212,3.79248,1.67702,1.73652,0,0.0006437,0.0006437,0.0006437
139,2772.53,1.66893,2.93619,1.05974,1.33844,0,0.33113,0.4186,0.30619,0.11407,0.31877,0.39922,0.28201,0.08677,2.26785,3.80972,1.63212,1.74907,0,0.0006338,0.0006338,0.0006338
140,2786.53,1.59161,2.81264,0.98128,1.32036,0,0.36981,0.39147,0.323,0.12223,0.37204,0.3876,0.31005,0.09615,2.24561,3.75864,1.5736,1.74391,0,0.0006239,0.0006239,0.0006239
141,2801.22,1.6424,2.86142,0.99461,1.29669,0,0.35572,0.41473,0.32631,0.12102,0.37437,0.3876,0.29577,0.09362,2.25791,3.76493,1.55119,1.74453,0,0.000614,0.000614,0.000614
142,2815.35,1.64548,2.83332,0.99479,1.28791,0,0.38753,0.39922,0.34227,0.11698,0.36834,0.34884,0.28706,0.09094,2.26765,3.90206,1.57732,1.74623,0,0.0006041,0.0006041,0.0006041
143,2829.84,1.60543,2.80615,0.98396,1.2736,0,0.37646,0.42636,0.34821,0.12355,0.35481,0.36822,0.30265,0.09878,2.26189,3.8874,1.56423,1.75382,0,0.0005942,0.0005942,0.0005942
144,2844.29,1.62813,2.85886,1.01488,1.32288,0,0.36427,0.43023,0.35265,0.12772,0.3647,0.37597,0.32827,0.10169,2.23006,3.8121,1.54656,1.72844,0,0.0005843,0.0005843,0.0005843
145,2858.5,1.62993,2.87985,1.0105,1.30561,0,0.40324,0.35271,0.34209,0.12367,0.38168,0.35411,0.30167,0.10054,2.24371,3.76964,1.565,1.726,0,0.0005744,0.0005744,0.0005744
146,2891.11,1.67642,2.95966,1.04062,1.33297,0,0.38984,0.35271,0.33551,0.12091,0.36842,0.33333,0.29298,0.09387,2.27299,3.83346,1.58774,1.74857,0,0.0005645,0.0005645,0.0005645
147,2908.18,1.65749,2.94511,1.0553,1.32884,0,0.36759,0.33568,0.30514,0.10646,0.30854,0.34496,0.26557,0.08294,2.28044,3.96727,1.7072,1.73864,0,0.0005546,0.0005546,0.0005546
148,2925.3,1.65251,2.92498,1.04406,1.34053,0,0.32675,0.39922,0.32031,0.10524,0.28868,0.35271,0.26552,0.08036,2.33164,4.03501,1.64981,1.76439,0,0.0005447,0.0005447,0.0005447
149,2941.41,1.61039,2.86015,1.00326,1.30655,0,0.38623,0.36822,0.33776,0.11474,0.33168,0.33721,0.29108,0.08395,2.31078,4.00054,1.60887,1.75758,0,0.0005348,0.0005348,0.0005348
150,2955.62,1.58884,2.81367,0.97056,1.30098,0,0.33487,0.4186,0.32055,0.11469,0.30522,0.4031,0.28296,0.08915,2.29248,3.88994,1.62991,1.75065,0,0.0005249,0.0005249,0.0005249
151,2969.67,1.58629,2.75608,0.97502,1.3089,0,0.34751,0.39922,0.29844,0.10487,0.31669,0.36047,0.25274,0.08117,2.34184,3.92998,1.68952,1.78233,0,0.000515,0.000515,0.000515
152,2983.57,1.63327,2.86101,1.00056,1.30821,0,0.33378,0.3876,0.28587,0.10163,0.31845,0.36764,0.26957,0.08188,2.33343,3.90461,1.68196,1.77559,0,0.0005051,0.0005051,0.0005051
153,2996.58,1.58096,2.80672,0.97652,1.27971,0,0.36154,0.3876,0.30212,0.10978,0.33985,0.36434,0.27576,0.08763,2.28971,3.86897,1.66186,1.73877,0,0.0004952,0.0004952,0.0004952
154,3010.84,1.59306,2.82893,0.99184,1.29735,0,0.39687,0.37597,0.32246,0.11926,0.36188,0.33333,0.28304,0.09588,2.27082,3.89029,1.60576,1.73977,0,0.0004853,0.0004853,0.0004853
155,3026.78,1.56141,2.78124,0.95366,1.29072,0,0.38516,0.35659,0.32391,0.12185,0.36542,0.32946,0.28599,0.09598,2.27064,3.89619,1.60499,1.75993,0,0.0004754,0.0004754,0.0004754
156,3041.46,1.60228,2.85631,1.00546,1.31369,0,0.36653,0.36434,0.31336,0.11311,0.31105,0.36822,0.28093,0.0873,2.34754,3.94792,1.66705,1.79747,0,0.0004655,0.0004655,0.0004655
157,3059.32,1.57981,2.79968,0.99669,1.27438,0,0.40091,0.32946,0.30908,0.11328,0.35899,0.29845,0.27469,0.08434,2.32827,3.95323,1.67592,1.78299,0,0.0004556,0.0004556,0.0004556
158,3084.91,1.585,2.77297,0.9466,1.26052,0,0.36016,0.36047,0.30803,0.11121,0.40511,0.28682,0.28146,0.08641,2.32592,3.94806,1.62322,1.78514,0,0.0004457,0.0004457,0.0004457
159,3109.53,1.61338,2.85476,1.01335,1.30057,0,0.39435,0.37597,0.34343,0.11842,0.36629,0.36434,0.3051,0.08984,2.35505,4.02716,1.61699,1.82876,0,0.0004358,0.0004358,0.0004358
160,3140.08,1.58675,2.78388,0.97951,1.27449,0,0.39826,0.3925,0.35496,0.12096,0.33929,0.35659,0.27915,0.08774,2.35919,4.03329,1.60443,1.83402,0,0.0004259,0.0004259,0.0004259
161,3156.68,1.60757,2.80561,0.99036,1.30864,0,0.45372,0.36822,0.34923,0.11932,0.38299,0.3062,0.26847,0.088,2.33668,3.92548,1.61053,1.80843,0,0.000416,0.000416,0.000416
162,3170.07,1.62301,2.86101,0.98106,1.28886,0,0.42191,0.3876,0.34262,0.11408,0.3588,0.32171,0.27563,0.08699,2.32061,3.85211,1.61767,1.80891,0,0.0004061,0.0004061,0.0004061
163,3184.08,1.5949,2.74703,0.94092,1.26558,0,0.36615,0.44961,0.33462,0.11228,0.30719,0.37209,0.27989,0.08304,2.36945,3.95744,1.61016,1.84009,0,0.0003962,0.0003962,0.0003962
164,3197.27,1.61219,2.76185,0.9533,1.28537,0,0.38682,0.39535,0.32997,0.11066,0.33752,0.34496,0.27169,0.08418,2.38373,4.0051,1.59317,1.8465,0,0.0003863,0.0003863,0.0003863
165,3210.29,1.537,2.67736,0.92805,1.24663,0,0.45923,0.35271,0.33356,0.11278,0.41349,0.32558,0.27244,0.08506,2.36661,3.96836,1.58316,1.83079,0,0.0003764,0.0003764,0.0003764
166,3223.22,1.57112,2.72668,0.9498,1.27795,0,0.46762,0.35659,0.34958,0.11714,0.44502,0.32014,0.29363,0.09315,2.3693,3.94222,1.59345,1.82631,0,0.0003665,0.0003665,0.0003665
167,3236.53,1.5562,2.74459,0.92184,1.26673,0,0.4593,0.34884,0.33408,0.1138,0.40316,0.3062,0.27216,0.0916,2.32658,3.89725,1.58038,1.79414,0,0.0003566,0.0003566,0.0003566
168,3251.92,1.5645,2.79777,0.97849,1.31402,0,0.42442,0.32296,0.31226,0.11177,0.40527,0.2907,0.26952,0.08654,2.3114,3.8948,1.60854,1.79351,0,0.0003467,0.0003467,0.0003467
169,3264.77,1.53125,2.71145,0.93943,1.26666,0,0.4035,0.34109,0.30914,0.11165,0.42515,0.27907,0.27865,0.08638,2.30891,3.89825,1.62809,1.786,0,0.0003368,0.0003368,0.0003368
170,3299.83,1.54998,2.74166,0.94253,1.2754,0,0.38517,0.32538,0.2964,0.10742,0.35497,0.30076,0.25638,0.08154,2.29933,3.84879,1.66349,1.76117,0,0.0003269,0.0003269,0.0003269
171,3315.15,1.58865,2.75351,0.95024,1.2619,0,0.43612,0.33333,0.31548,0.11473,0.36758,0.30233,0.26979,0.08874,2.29814,3.87709,1.63276,1.76576,0,0.000317,0.000317,0.000317
172,3329,1.58496,2.75585,0.92838,1.26458,0,0.40361,0.38821,0.34261,0.12247,0.35881,0.35271,0.2937,0.09672,2.32002,3.96445,1.64788,1.79335,0,0.0003071,0.0003071,0.0003071
173,3343.27,1.57159,2.78539,0.93882,1.29484,0,0.4122,0.35271,0.34057,0.12278,0.362,0.32946,0.29645,0.09737,2.31583,3.97124,1.65102,1.78657,0,0.0002972,0.0002972,0.0002972
