epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
244,2196.07,1.94219,3.35072,1.35711,1.38697,0,0.55921,0.41489,0.48026,0.19727,0.58134,0.41489,0.44751,0.15081,2.2415,3.87332,1.51288,1.82609,0,0.00103772,0.00103772,0.00103772
245,2205.31,1.93628,3.31283,1.26997,1.36685,0,0.55938,0.32979,0.37782,0.1786,0.56544,0.30851,0.3366,0.12103,2.23284,3.85816,1.61119,1.86603,0,0.00103376,0.00103376,0.00103376
246,2213.98,1.97,3.32641,1.28625,1.38869,0,0.51727,0.32979,0.36094,0.16809,0.47154,0.29787,0.32065,0.11685,2.18926,3.80956,1.65791,1.82844,0,0.0010298,0.0010298,0.0010298
247,2224.04,1.94346,3.38018,1.24107,1.35035,0,0.49204,0.46374,0.45198,0.19597,0.44001,0.48486,0.39653,0.14652,2.16495,3.77116,1.54695,1.77877,0,0.00102584,0.00102584,0.00102584
248,2233.38,1.97925,3.40707,1.24519,1.37022,0,0.61647,0.41489,0.47613,0.19456,0.58902,0.39646,0.43661,0.14816,2.21406,3.79179,1.56926,1.77731,0,0.00102188,0.00102188,0.00102188
249,2242.17,1.93715,3.33721,1.21335,1.33492,0,0.58344,0.44681,0.484,0.20355,0.56955,0.43617,0.4508,0.15474,2.19923,3.77582,1.54935,1.79635,0,0.00101792,0.00101792,0.00101792
250,2251.56,1.90969,3.30696,1.2095,1.33425,0,0.52807,0.41489,0.42112,0.17397,0.46665,0.40426,0.3816,0.12842,2.1836,3.82058,1.61496,1.795,0,0.00101396,0.00101396,0.00101396
251,2261.51,1.94578,3.37195,1.23606,1.38118,0,0.50332,0.41489,0.42772,0.17064,0.47528,0.41489,0.39061,0.11532,2.266,3.87359,1.58596,1.82112,0,0.00101,0.00101,0.00101
252,2270.47,1.90868,3.2666,1.18805,1.32578,0,0.50332,0.41489,0.42772,0.17064,0.47528,0.41489,0.39061,0.11532,2.266,3.87359,1.58596,1.82112,0,0.00100604,0.00100604,0.00100604
253,2296.36,1.8759,3.20802,1.15426,1.3257,0,0.49542,0.39362,0.41589,0.16192,0.46687,0.3617,0.39279,0.11976,2.27005,3.90625,1.55454,1.82827,0,0.00100208,0.00100208,0.00100208
254,2306.07,1.89151,3.25227,1.1926,1.33911,0,0.53481,0.38298,0.42601,0.1747,0.5281,0.34043,0.38871,0.13358,2.19277,3.83953,1.52894,1.78461,0,0.00099812,0.00099812,0.00099812
255,2315.02,1.9155,3.2576,1.16826,1.33883,0,0.50523,0.42553,0.47172,0.19311,0.53507,0.37234,0.43925,0.14718,2.19548,3.81388,1.47253,1.78175,0,0.00099416,0.00099416,0.00099416
256,2323.88,1.94322,3.37149,1.22427,1.37783,0,0.59658,0.44054,0.48582,0.19939,0.56795,0.41489,0.45402,0.14783,2.23278,3.84523,1.52179,1.80674,0,0.0009902,0.0009902,0.0009902
257,2332.75,1.94441,3.32607,1.2384,1.36279,0,0.45115,0.43617,0.41825,0.18718,0.38565,0.37399,0.36802,0.1344,2.18969,3.85176,1.5379,1.85165,0,0.00098624,0.00098624,0.00098624
258,2341.47,1.9351,3.29354,1.2037,1.33551,0,0.46374,0.5,0.45345,0.19078,0.50063,0.45745,0.42367,0.13872,2.24206,3.86196,1.54094,1.87697,0,0.00098228,0.00098228,0.00098228
259,2350.44,1.90613,3.22397,1.19588,1.32329,0,0.53391,0.46809,0.4519,0.18293,0.54672,0.47479,0.44992,0.14172,2.25088,3.8709,1.54408,1.8723,0,0.00097832,0.00097832,0.00097832
260,2359.63,1.87013,3.31021,1.19755,1.33669,0,0.47135,0.45745,0.45471,0.18598,0.46939,0.40426,0.43028,0.1374,2.24163,3.87835,1.51821,1.87684,0,0.00097436,0.00097436,0.00097436
261,2368.44,1.86824,3.20934,1.15084,1.3123,0,0.45913,0.42445,0.41898,0.18135,0.47604,0.3617,0.39081,0.13678,2.19728,3.84155,1.5489,1.85734,0,0.0009704,0.0009704,0.0009704
262,2377.09,1.84067,3.24793,1.23121,1.38092,0,0.45913,0.42445,0.41898,0.18135,0.47604,0.3617,0.39081,0.13678,2.19728,3.84155,1.5489,1.85734,0,0.00096644,0.00096644,0.00096644
263,2386.08,1.80523,3.17896,1.15201,1.32747,0,0.52063,0.35106,0.40721,0.17168,0.52855,0.35106,0.38946,0.12925,2.21789,3.88044,1.59771,1.83424,0,0.00096248,0.00096248,0.00096248
264,2395.03,1.77886,3.06548,1.1043,1.30234,0,0.44504,0.37234,0.4056,0.16901,0.47827,0.35106,0.38204,0.12905,2.19005,3.929,1.60564,1.78162,0,0.00095852,0.00095852,0.00095852
265,2403.95,1.92884,3.30274,1.17977,1.32781,0,0.38486,0.42598,0.41511,0.16591,0.48044,0.34043,0.39599,0.13175,2.21627,3.90058,1.57734,1.79115,0,0.00095456,0.00095456,0.00095456
266,2412.72,1.89161,3.24747,1.1561,1.32968,0,0.39976,0.42511,0.41152,0.17227,0.70937,0.24468,0.38421,0.1335,2.15777,3.87501,1.57491,1.76906,0,0.0009506,0.0009506,0.0009506
267,2421.59,1.85952,3.22729,1.15466,1.29425,0,0.62074,0.31347,0.40493,0.17253,0.53863,0.25532,0.35776,0.12644,2.10823,3.82324,1.56879,1.76137,0,0.00094664,0.00094664,0.00094664
268,2430.4,1.92604,3.27037,1.19363,1.3652,0,0.4503,0.42553,0.43111,0.17618,0.3567,0.46809,0.40228,0.12874,2.13946,3.83461,1.51302,1.78396,0,0.00094268,0.00094268,0.00094268
269,2439.77,1.86694,3.22459,1.16667,1.32654,0,0.57953,0.40426,0.47456,0.18597,0.56282,0.32979,0.38923,0.12584,2.17415,3.91005,1.50131,1.80467,0,0.00093872,0.00093872,0.00093872
270,2449.65,1.94131,3.38679,1.15766,1.33707,0,0.48333,0.44785,0.43955,0.17862,0.4985,0.38298,0.40701,0.12974,2.21712,3.97372,1.51872,1.85055,0,0.00093476,0.00093476,0.00093476
271,2458.92,1.83069,3.16411,1.14275,1.30115,0,0.499,0.41489,0.42911,0.16724,0.50085,0.40426,0.37116,0.12474,2.25742,3.98109,1.58829,1.86607,0,0.0009308,0.0009308,0.0009308
272,2467.71,1.93792,3.34558,1.23783,1.39192,0,0.4202,0.44681,0.42146,0.16707,0.43754,0.38298,0.37634,0.12985,2.29501,3.91954,1.58947,1.84056,0,0.00092684,0.00092684,0.00092684
273,2476.26,1.9166,3.28145,1.17621,1.32277,0,0.4202,0.44681,0.42146,0.16707,0.43754,0.38298,0.37634,0.12985,2.29501,3.91954,1.58947,1.84056,0,0.00092288,0.00092288,0.00092288
274,2485.31,1.8877,3.20191,1.12468,1.29362,0,0.43706,0.34043,0.39675,0.17198,0.47804,0.37234,0.42384,0.1483,2.27663,3.82209,1.54179,1.83947,0,0.00091892,0.00091892,0.00091892
275,2494.1,1.85624,3.1773,1.13341,1.30291,0,0.37399,0.35106,0.3659,0.1596,0.59432,0.2766,0.37391,0.12587,2.26179,3.81042,1.57454,1.87139,0,0.00091496,0.00091496,0.00091496
276,2502.88,1.84865,3.19577,1.12493,1.2912,0,0.37189,0.33386,0.37485,0.14651,0.34093,0.30818,0.32621,0.11479,2.35518,3.90923,1.64258,1.93937,0,0.000911,0.000911,0.000911
277,2511.66,1.84845,3.11425,1.13725,1.32599,0,0.29323,0.40426,0.35769,0.13785,0.34165,0.31915,0.31399,0.10365,2.39149,3.97253,1.65655,1.97337,0,0.00090704,0.00090704,0.00090704
278,2520.75,1.83324,3.14692,1.07103,1.24674,0,0.35339,0.38298,0.36927,0.14927,0.41129,0.31915,0.33254,0.1181,2.38569,3.94884,1.6237,1.97931,0,0.00090308,0.00090308,0.00090308
279,2530.04,1.89585,3.30949,1.18805,1.36419,0,0.42532,0.41489,0.395,0.16414,0.43836,0.41489,0.39362,0.13057,2.32776,3.92693,1.59478,1.88642,0,0.00089912,0.00089912,0.00089912
280,2538.9,1.86989,3.24354,1.20697,1.37041,0,0.46809,0.3617,0.38787,0.17385,0.45329,0.2766,0.33171,0.12835,2.23917,3.94486,1.54184,1.83605,0,0.00089516,0.00089516,0.00089516
281,2547.92,1.84083,3.19136,1.1328,1.31353,0,0.34504,0.38298,0.37663,0.17371,0.35415,0.35106,0.34594,0.13118,2.18667,3.99869,1.56561,1.82643,0,0.0008912,0.0008912,0.0008912
282,2557.13,1.878,3.25353,1.1713,1.33648,0,0.40523,0.41315,0.42183,0.18287,0.41566,0.42379,0.40694,0.13691,2.2143,3.95164,1.48626,1.8432,0,0.00088724,0.00088724,0.00088724
283,2565.96,1.88426,3.23559,1.16277,1.34916,0,0.46369,0.47872,0.43781,0.18044,0.50643,0.40426,0.40506,0.14245,2.23967,3.94403,1.51087,1.86248,0,0.00088328,0.00088328,0.00088328
284,2574.88,1.89202,3.31617,1.13953,1.33977,0,0.46369,0.47872,0.43781,0.18044,0.50643,0.40426,0.40506,0.14245,2.23967,3.94403,1.51087,1.86248,0,0.00087932,0.00087932,0.00087932
285,2583.62,1.83157,3.17895,1.13779,1.32051,0,0.35253,0.40546,0.40288,0.17083,0.47419,0.34043,0.37517,0.13086,2.25441,3.93854,1.54503,1.8672,0,0.00087536,0.00087536,0.00087536
286,2592.48,1.89508,3.21071,1.16461,1.32997,0,0.35407,0.44681,0.40743,0.15997,0.35375,0.44681,0.37521,0.12693,2.2568,3.92369,1.61048,1.84319,0,0.0008714,0.0008714,0.0008714
287,2601.17,1.82665,3.1792,1.1696,1.3311,0,0.43174,0.42553,0.39556,0.1517,0.42924,0.35106,0.36029,0.11912,2.25047,3.90712,1.63935,1.84372,0,0.00086744,0.00086744,0.00086744
288,2610.07,1.92398,3.30283,1.21877,1.37176,0,0.43288,0.39362,0.38052,0.15086,0.42005,0.30851,0.33858,0.11241,2.27091,3.8987,1.64166,1.8621,0,0.00086348,0.00086348,0.00086348
289,2618.79,1.88403,3.17823,1.1333,1.3045,0,0.47642,0.37234,0.4218,0.15386,0.42959,0.31915,0.37327,0.11513,2.38544,4.00068,1.61573,1.92118,0,0.00085952,0.00085952,0.00085952
290,2627.97,1.87145,3.2136,1.10196,1.30937,0,0.42184,0.37234,0.40408,0.15197,0.44265,0.3617,0.3756,0.11423,2.45093,4.01105,1.58654,1.96377,0,0.00085556,0.00085556,0.00085556
291,2637.12,1.90047,3.30933,1.14712,1.31119,0,0.50757,0.39362,0.41343,0.16736,0.51087,0.31915,0.35886,0.13041,2.26602,3.85466,1.57722,1.90305,0,0.0008516,0.0008516,0.0008516
292,2645.97,1.84235,3.22114,1.14545,1.3394,0,0.5749,0.39362,0.45567,0.1834,0.50875,0.35106,0.39612,0.1355,2.21382,3.86627,1.47448,1.84846,0,0.00084764,0.00084764,0.00084764
293,2654.81,1.87373,3.15169,1.1452,1.27495,0,0.50329,0.44681,0.46455,0.18874,0.5232,0.42553,0.44275,0.14124,2.24746,3.97548,1.52137,1.85683,0,0.00084368,0.00084368,0.00084368
294,2663.41,1.82375,3.12143,1.12074,1.29363,0,0.50329,0.44681,0.46455,0.18874,0.5232,0.42553,0.44275,0.14124,2.24746,3.97548,1.52137,1.85683,0,0.00083972,0.00083972,0.00083972
295,2675.26,1.91153,3.2577,1.13966,1.31706,0,0.60062,0.432,0.45175,0.19117,0.55635,0.42553,0.43055,0.14097,2.22254,3.95501,1.44058,1.86627,0,0.00083576,0.00083576,0.00083576
296,2684.3,1.85997,3.20271,1.09055,1.29942,0,0.60919,0.45745,0.49229,0.20444,0.57571,0.39362,0.42964,0.14973,2.21312,3.9026,1.41147,1.85042,0,0.0008318,0.0008318,0.0008318
297,2693.28,1.81731,3.08628,1.0811,1.29364,0,0.66337,0.37234,0.47751,0.2088,0.51953,0.42553,0.44486,0.15142,2.19479,3.84271,1.42315,1.84701,0,0.00082784,0.00082784,0.00082784
298,2702.62,1.82336,3.08922,1.10575,1.29592,0,0.55701,0.40426,0.46441,0.19132,0.52915,0.39362,0.44076,0.14584,2.2262,3.86106,1.45157,1.86011,0,0.00082388,0.00082388,0.00082388
299,2711.4,1.88586,3.22519,1.16674,1.32379,0,0.48905,0.40426,0.42928,0.17604,0.53298,0.43617,0.4423,0.1451,2.23816,3.83711,1.50143,1.88433,0,0.00081992,0.00081992,0.00081992
300,2720.06,1.81787,3.16232,1.13759,1.29806,0,0.58861,0.39362,0.43107,0.16463,0.54089,0.3617,0.39573,0.13473,2.29603,3.84072,1.53908,1.91289,0,0.00081596,0.00081596,0.00081596
301,2729.12,1.85726,3.22568,1.11218,1.31476,0,0.49204,0.39362,0.43652,0.18018,0.49204,0.39362,0.42567,0.14789,2.27755,3.82146,1.50976,1.89973,0,0.000812,0.000812,0.000812
302,2738.64,1.87815,3.28706,1.1662,1.33806,0,0.47228,0.42553,0.44139,0.1733,0.47689,0.41706,0.43534,0.14334,2.28222,3.83938,1.51872,1.87453,0,0.00080804,0.00080804,0.00080804
303,2747.67,1.85807,3.11422,1.10266,1.28424,0,0.5322,0.35106,0.42414,0.16865,0.38424,0.39362,0.38794,0.13112,2.28337,3.93525,1.53742,1.87273,0,0.00080408,0.00080408,0.00080408
304,2756.45,1.82318,3.03388,1.07363,1.27048,0,0.39221,0.37234,0.36363,0.15469,0.58998,0.2766,0.33374,0.12172,2.2048,3.94791,1.63459,1.86203,0,0.00080012,0.00080012,0.00080012
305,2765.14,1.83984,3.07242,1.08908,1.30402,0,0.39221,0.37234,0.36363,0.15469,0.58998,0.2766,0.33374,0.12172,2.2048,3.94791,1.63459,1.86203,0,0.00079616,0.00079616,0.00079616
306,2774.22,1.77505,3.14987,1.05085,1.28329,0,0.41435,0.37234,0.34413,0.13229,0.4398,0.31915,0.29419,0.10208,2.22171,3.95989,1.72866,1.89617,0,0.0007922,0.0007922,0.0007922
307,2783.24,1.84645,3.26346,1.14157,1.33535,0,0.39028,0.40426,0.36143,0.13628,0.49764,0.32979,0.34282,0.10727,2.32647,4.00191,1.6742,1.95674,0,0.00078824,0.00078824,0.00078824
308,2792.28,1.86693,3.22404,1.16345,1.33834,0,0.37279,0.40426,0.35771,0.13589,0.35447,0.38298,0.29447,0.09357,2.33143,4.00337,1.7199,1.97057,0,0.00078428,0.00078428,0.00078428
309,2801.26,1.8652,3.23589,1.1508,1.32926,0,0.50187,0.32158,0.32857,0.13306,0.4777,0.28723,0.27759,0.09828,2.23197,3.89449,1.863,1.92562,0,0.00078032,0.00078032,0.00078032
310,2810.09,1.79229,3.15149,1.15885,1.37129,0,0.42101,0.37234,0.37889,0.14761,0.43199,0.38298,0.35421,0.11547,2.25023,3.78326,1.71528,1.89661,0,0.00077636,0.00077636,0.00077636
311,2819.63,1.86288,3.20402,1.08217,1.30941,0,0.6203,0.41489,0.44503,0.17272,0.60551,0.40826,0.42884,0.14813,2.27272,3.77952,1.56877,1.85799,0,0.0007724,0.0007724,0.0007724
312,2828.65,1.78396,3.05967,1.09048,1.29612,0,0.53351,0.4502,0.45718,0.17942,0.54307,0.48048,0.45045,0.14644,2.25125,3.79427,1.53646,1.85735,0,0.00076844,0.00076844,0.00076844
313,2838.58,1.81418,3.23047,1.13842,1.31048,0,0.60334,0.37234,0.44646,0.18091,0.53494,0.36715,0.40797,0.14339,2.19775,3.7936,1.49614,1.8755,0,0.00076448,0.00076448,0.00076448
314,2848.23,1.75012,3.09605,1.12191,1.30292,0,0.51834,0.35106,0.42603,0.17359,0.54724,0.33436,0.39917,0.13567,2.21996,3.80809,1.53119,1.89211,0,0.00076052,0.00076052,0.00076052
315,2857.15,1.80445,3.04421,1.0759,1.29646,0,0.60457,0.29283,0.38633,0.16531,0.33684,0.40426,0.33922,0.11633,2.23502,3.86991,1.58178,1.89828,0,0.00075656,0.00075656,0.00075656
316,2865.71,1.8043,3.06234,1.1345,1.34135,0,0.60457,0.29283,0.38633,0.16531,0.33684,0.40426,0.33922,0.11633,2.23502,3.86991,1.58178,1.89828,0,0.0007526,0.0007526,0.0007526
317,2874.76,1.7755,3.09558,1.05347,1.27982,0,0.61906,0.29787,0.37337,0.14865,0.6337,0.2766,0.34334,0.11212,2.23391,3.95326,1.62228,1.90487,0,0.00074864,0.00074864,0.00074864
318,2883.41,1.73259,3.00792,1.14278,1.3162,0,0.46387,0.41489,0.41139,0.1581,0.47576,0.42553,0.40937,0.11348,2.2735,3.98167,1.54153,1.92343,0,0.00074468,0.00074468,0.00074468
319,2892.38,1.74969,2.98739,1.03259,1.24884,0,0.49656,0.43617,0.45249,0.16824,0.48541,0.41147,0.41943,0.12768,2.29865,3.96256,1.54644,1.87563,0,0.00074072,0.00074072,0.00074072
320,2901.41,1.84437,3.19488,1.12206,1.31559,0,0.45879,0.44681,0.43196,0.18507,0.50065,0.36266,0.41036,0.14392,2.26669,3.87737,1.51604,1.86054,0,0.00073676,0.00073676,0.00073676
321,2910,1.76509,3.06108,1.07236,1.3044,0,0.49989,0.39362,0.43904,0.18528,0.43066,0.37234,0.38679,0.1481,2.24089,3.83297,1.51273,1.90775,0,0.0007328,0.0007328,0.0007328
322,2918.58,1.81166,3.13325,1.11601,1.32473,0,0.5356,0.35106,0.42566,0.18148,0.50991,0.32979,0.39011,0.14422,2.2615,3.84986,1.55414,1.94388,0,0.00072884,0.00072884,0.00072884
323,2927.24,1.83381,3.10285,1.09909,1.30044,0,0.43534,0.41489,0.43235,0.17578,0.41833,0.38298,0.38608,0.12651,2.30252,3.9222,1.60931,1.95374,0,0.00072488,0.00072488,0.00072488
324,2936.12,1.86274,3.15038,1.10101,1.27588,0,0.46031,0.43617,0.43171,0.16931,0.47846,0.41489,0.40434,0.11989,2.30737,3.95982,1.58402,1.94074,0,0.00072092,0.00072092,0.00072092
325,2944.88,1.74294,3.02497,1.04976,1.25068,0,0.48596,0.37234,0.43291,0.17151,0.44128,0.31915,0.36008,0.11444,2.24267,3.87706,1.59055,1.90635,0,0.00071696,0.00071696,0.00071696
326,2953.53,1.73918,2.90344,1.09702,1.28087,0,0.48596,0.37234,0.43291,0.17151,0.44128,0.31915,0.36008,0.11444,2.24267,3.87706,1.59055,1.90635,0,0.000713,0.000713,0.000713
327,2965.62,1.80974,3.13004,1.03253,1.26144,0,0.42175,0.3617,0.42559,0.17342,0.37828,0.30851,0.35172,0.12412,2.19005,3.86867,1.54018,1.84023,0,0.00070904,0.00070904,0.00070904
328,2975.74,1.78015,3.0716,1.13918,1.29577,0,0.52426,0.40426,0.43482,0.16317,0.49072,0.38298,0.39744,0.117,2.23052,4.04536,1.55854,1.81275,0,0.00070508,0.00070508,0.00070508
329,2985.58,1.81979,3.15316,1.19315,1.32151,0,0.45393,0.39798,0.37623,0.15207,0.43955,0.3838,0.34776,0.10325,2.31244,4.20535,1.67629,1.823,0,0.00070112,0.00070112,0.00070112
330,2994.67,1.82404,3.08014,1.07887,1.28036,0,0.41023,0.41489,0.37996,0.15146,0.38417,0.37234,0.30163,0.10025,2.30183,4.12641,1.64612,1.88476,0,0.00069716,0.00069716,0.00069716
331,3007.74,1.92229,3.29913,1.20362,1.36131,0,0.45955,0.30851,0.30247,0.12219,0.40486,0.2234,0.22293,0.08661,2.28008,4.04386,1.85012,1.92195,0,0.0006932,0.0006932,0.0006932
332,3016.91,1.81433,3.02583,1.07012,1.28721,0,0.43046,0.34043,0.31711,0.13205,0.3344,0.2766,0.25646,0.09225,2.2249,3.88828,1.79461,1.89364,0,0.00068924,0.00068924,0.00068924
333,3025.8,1.8151,3.14798,1.20908,1.30842,0,0.4849,0.4607,0.4257,0.16633,0.41894,0.38298,0.36194,0.13022,2.19261,3.76715,1.59421,1.86085,0,0.00068528,0.00068528,0.00068528
334,3034.98,1.84215,3.27063,1.13303,1.32312,0,0.46747,0.44826,0.43365,0.17627,0.57001,0.35106,0.41003,0.13918,2.27791,3.8363,1.48949,1.91028,0,0.00068132,0.00068132,0.00068132
335,3043.65,1.68761,2.97508,1.0762,1.23163,0,0.45115,0.41489,0.44732,0.17032,0.51424,0.34915,0.39902,0.12789,2.26762,3.88693,1.50505,1.90159,0,0.00067736,0.00067736,0.00067736
336,3052.3,1.76707,3.06566,1.13806,1.31055,0,0.54098,0.41489,0.46608,0.18107,0.44866,0.37234,0.39143,0.12921,2.18176,3.89099,1.56368,1.88499,0,0.0006734,0.0006734,0.0006734
337,3061,1.83378,3.10623,1.06297,1.28747,0,0.54098,0.41489,0.46608,0.18107,0.44866,0.37234,0.39143,0.12921,2.18176,3.89099,1.56368,1.88499,0,0.00066944,0.00066944,0.00066944
338,3069.75,1.80356,3.06427,1.10203,1.3002,0,0.42551,0.41489,0.42931,0.16593,0.29885,0.35106,0.31464,0.11622,2.26979,3.95724,1.6345,1.96176,0,0.00066548,0.00066548,0.00066548
339,3078.62,1.70309,2.84544,0.99648,1.2451,0,0.47119,0.45503,0.44065,0.17541,0.39994,0.39362,0.3609,0.13019,2.27066,4.01424,1.55096,1.97386,0,0.00066152,0.00066152,0.00066152
340,3087.31,1.72181,2.92614,1.03864,1.27949,0,0.44297,0.48936,0.44914,0.17494,0.42183,0.47872,0.40393,0.12973,2.35955,4.00421,1.53817,1.99121,0,0.00065756,0.00065756,0.00065756
341,3100.65,1.78648,3.08899,1.08931,1.29299,0,0.55521,0.42553,0.45226,0.16968,0.51804,0.39362,0.40653,0.13084,2.3465,3.94453,1.54297,1.98897,0,0.0006536,0.0006536,0.0006536
342,3109.72,1.786,3.09005,1.07532,1.28518,0,0.39743,0.47872,0.44174,0.16422,0.35389,0.42553,0.36339,0.12551,2.32722,3.86461,1.54947,1.94935,0,0.00064964,0.00064964,0.00064964
343,3118.51,1.76209,3.04168,1.11945,1.29587,0,0.53527,0.40426,0.40466,0.16272,0.42672,0.40426,0.37681,0.12609,2.31109,3.87001,1.55527,1.92263,0,0.00064568,0.00064568,0.00064568
344,3127.22,1.76909,3.00123,1.07766,1.27775,0,0.48809,0.44681,0.4337,0.17092,0.49585,0.42553,0.39355,0.12527,2.31166,3.92511,1.57634,1.91664,0,0.00064172,0.00064172,0.00064172
345,3139.86,1.80364,3.04209,1.0344,1.27675,0,0.60157,0.39362,0.4453,0.17185,0.49733,0.44681,0.40709,0.12497,2.27536,3.95167,1.52868,1.91727,0,0.00063776,0.00063776,0.00063776
346,3148.86,1.70762,2.94112,0.98483,1.23066,0,0.55314,0.42553,0.44064,0.17424,0.52957,0.40426,0.38713,0.12296,2.27929,3.97902,1.5017,1.90483,0,0.0006338,0.0006338,0.0006338
347,3157.57,1.85133,3.1509,1.12458,1.3211,0,0.46907,0.43617,0.42797,0.17129,0.40256,0.38298,0.36303,0.12564,2.30013,3.98657,1.51938,1.92058,0,0.00062984,0.00062984,0.00062984
348,3166.18,1.69511,2.92516,1.03553,1.2588,0,0.46907,0.43617,0.42797,0.17129,0.40256,0.38298,0.36303,0.12564,2.30013,3.98657,1.51938,1.92058,0,0.00062588,0.00062588,0.00062588
349,3174.88,1.71496,2.96733,1.02428,1.24743,0,0.38153,0.42553,0.38747,0.16016,0.40999,0.3617,0.34747,0.11518,2.27875,3.98813,1.58097,1.92415,0,0.00062192,0.00062192,0.00062192
350,3183.41,1.75578,2.96711,1.05684,1.27222,0,0.42205,0.41489,0.38682,0.16561,0.38904,0.38298,0.35387,0.12098,2.25633,4.01485,1.59905,1.93073,0,0.00061796,0.00061796,0.00061796
351,3195.85,1.75479,2.95205,1.00521,1.25665,0,0.50503,0.35824,0.40829,0.16016,0.50503,0.35824,0.37825,0.122,2.24758,4.05054,1.57984,1.94367,0,0.000614,0.000614,0.000614
352,3204.72,1.7756,3.07515,1.02512,1.26919,0,0.5227,0.31915,0.39403,0.15424,0.4954,0.32382,0.36357,0.11514,2.28846,4.04354,1.59241,1.974,0,0.00061004,0.00061004,0.00061004
353,3213.36,1.7903,3.10529,1.12272,1.34989,0,0.49553,0.30309,0.36062,0.14503,0.56338,0.29787,0.32838,0.10425,2.27413,3.98279,1.71433,1.97229,0,0.00060608,0.00060608,0.00060608
354,3222.09,1.7192,2.94149,0.98087,1.23629,0,0.44891,0.38298,0.39899,0.147,0.56492,0.2766,0.33243,0.09866,2.32717,4.00289,1.63961,1.98501,0,0.00060212,0.00060212,0.00060212
355,3230.88,1.809,3.1286,1.04568,1.26992,0,0.41501,0.43617,0.41046,0.1425,0.47962,0.34043,0.3394,0.09946,2.28256,3.97502,1.55936,1.94003,0,0.00059816,0.00059816,0.00059816
356,3239.46,1.74008,3.03471,1.01407,1.27058,0,0.54616,0.42553,0.44655,0.15421,0.49991,0.39362,0.37844,0.1261,2.25661,3.85242,1.51965,1.92392,0,0.0005942,0.0005942,0.0005942
357,3248.25,1.84306,3.05292,1.04143,1.26617,0,0.54941,0.45403,0.45951,0.15529,0.52306,0.42553,0.39143,0.1306,2.27624,3.83676,1.51752,1.95374,0,0.00059024,0.00059024,0.00059024
358,3257.32,1.75364,3.03928,1.05185,1.30322,0,0.54941,0.45403,0.45951,0.15529,0.52306,0.42553,0.39143,0.1306,2.27624,3.83676,1.51752,1.95374,0,0.00058628,0.00058628,0.00058628
359,3267.7,1.77442,3.02261,1.02221,1.26118,0,0.60036,0.44681,0.45244,0.15827,0.5543,0.41489,0.40386,0.11438,2.29664,3.97036,1.55673,1.94072,0,0.00058232,0.00058232,0.00058232
360,3276.39,1.73628,3.01775,1.02761,1.2884,0,0.54477,0.43617,0.42865,0.14416,0.50773,0.41489,0.38581,0.1111,2.31812,4.06486,1.57579,1.94566,0,0.00057836,0.00057836,0.00057836
361,3286.8,1.65079,2.88498,0.97506,1.25423,0,0.48682,0.40426,0.41922,0.15702,0.46618,0.3617,0.38728,0.1261,2.26112,3.97829,1.55775,1.92203,0,0.0005744,0.0005744,0.0005744
362,3295.61,1.66137,2.82025,0.9395,1.22741,0,0.53694,0.39362,0.43958,0.165,0.56001,0.35206,0.40251,0.13286,2.22725,3.92654,1.54001,1.91173,0,0.00057044,0.00057044,0.00057044
363,3304.41,1.72483,2.91204,0.98886,1.23043,0,0.48974,0.42887,0.46876,0.17911,0.50519,0.39362,0.42252,0.1358,2.28137,3.94452,1.53202,1.93558,0,0.00056648,0.00056648,0.00056648
364,3315.49,1.75687,3.0047,1.00213,1.27535,0,0.51251,0.40426,0.45529,0.17855,0.48335,0.39362,0.41572,0.1312,2.32583,4.00196,1.57288,1.97935,0,0.00056252,0.00056252,0.00056252
365,3325.91,1.75238,3.03144,1.00974,1.27707,0,0.42605,0.46809,0.42539,0.17065,0.52233,0.40426,0.42134,0.13058,2.26734,4.03087,1.5747,1.9446,0,0.00055856,0.00055856,0.00055856
366,3334.51,1.72705,2.94919,1.03593,1.28909,0,0.46679,0.43617,0.41888,0.17198,0.50361,0.37234,0.38382,0.13048,2.26816,4.03501,1.55425,1.93948,0,0.0005546,0.0005546,0.0005546
367,3344.3,1.77259,3.00595,1.00287,1.28392,0,0.52357,0.43617,0.42851,0.1688,0.59454,0.35106,0.40105,0.13489,2.29411,4.03854,1.57106,1.92314,0,0.00055064,0.00055064,0.00055064
368,3353.13,1.6711,2.85881,0.95464,1.23846,0,0.50059,0.44681,0.41043,0.15828,0.50892,0.38298,0.3966,0.12699,2.32563,4.06318,1.57364,1.93233,0,0.00054668,0.00054668,0.00054668
369,3361.97,1.67495,2.897,0.97381,1.22721,0,0.50059,0.44681,0.41043,0.15828,0.50892,0.38298,0.3966,0.12699,2.32563,4.06318,1.57364,1.93233,0,0.00054272,0.00054272,0.00054272
370,3370.51,1.69171,2.92595,0.9986,1.26515,0,0.48294,0.45745,0.41633,0.14916,0.50759,0.42553,0.40669,0.11532,2.32043,4.08176,1.59975,1.93877,0,0.00053876,0.00053876,0.00053876
